,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3045,542,0,1,38.0,8,65942.26,1,1.0,1.0,68093.23,1
3046,704,0,1,32.0,7,127785.17,4,0.0,0.0,184464.7,1
3047,608,0,0,62.0,8,144976.5,1,0.0,0.0,175836.03,1
3048,595,1,1,46.0,5,142360.62,2,1.0,0.0,48421.4,1
3049,730,0,0,47.0,7,0.0,1,1.0,0.0,33373.26,1
3050,704,0,1,31.0,5,132084.66,3,1.0,1.0,54474.48,1
3051,597,2,0,46.0,4,0.0,2,1.0,0.0,58667.16,1
3052,648,1,0,51.0,2,116574.84,1,1.0,0.0,4121.04,1
3053,616,0,0,31.0,3,136789.14,1,1.0,0.0,59346.4,1
3054,645,0,0,68.0,9,0.0,4,1.0,1.0,176353.87,1
3055,768,1,1,48.0,3,122831.58,1,1.0,1.0,24533.89,1
3056,850,1,1,36.0,5,119984.07,1,1.0,0.0,191535.11,1
3057,540,0,1,48.0,2,109349.29,1,1.0,0.0,88703.04,1
3058,589,0,1,37.0,7,85146.48,2,1.0,0.0,86490.09,1
3059,557,0,1,42.0,6,177822.03,1,1.0,0.0,150944.31,1
3060,587,1,1,46.0,9,107850.82,1,1.0,0.0,139431.0,1
3061,641,0,0,48.0,3,147341.43,1,1.0,1.0,157458.61,1
3062,576,0,1,40.0,9,0.0,2,1.0,0.0,112465.19,1
3063,634,1,0,46.0,5,123642.36,1,1.0,1.0,49725.16,1
3064,487,1,0,46.0,4,135070.58,2,1.0,1.0,44244.49,1
3065,628,2,0,55.0,7,0.0,3,1.0,0.0,85890.75,1
3066,835,0,1,23.0,9,0.0,1,1.0,0.0,19793.73,1
3067,719,1,0,42.0,5,137227.04,3,1.0,0.0,149097.38,1
3068,651,1,1,40.0,1,134760.21,2,0.0,0.0,174434.06,1
3069,782,2,1,52.0,4,0.0,1,1.0,1.0,52759.82,1
3070,645,2,1,44.0,8,113755.78,2,1.0,0.0,149756.71,1
3071,664,2,0,53.0,7,187602.18,1,1.0,0.0,186392.99,1
3072,585,0,1,55.0,10,106415.57,3,1.0,1.0,122960.98,1
3073,478,2,1,48.0,0,83287.05,2,0.0,1.0,44147.95,1
3074,602,0,0,42.0,10,0.0,2,0.0,0.0,169921.11,1
3075,608,2,0,28.0,4,0.0,2,1.0,0.0,10899.63,1
3076,783,2,0,44.0,3,81811.71,1,1.0,0.0,164213.53,1
3077,680,1,1,30.0,4,108300.27,2,0.0,1.0,44384.57,1
3078,614,1,0,44.0,6,118715.86,1,1.0,0.0,133591.11,1
3079,632,2,1,31.0,3,136556.44,1,1.0,0.0,82152.83,1
3080,517,0,0,45.0,4,0.0,1,0.0,0.0,172674.36,1
3081,586,0,0,35.0,7,164769.02,3,1.0,0.0,119814.25,1
3082,676,0,0,34.0,8,82909.14,1,1.0,0.0,91817.38,1
3083,673,0,1,59.0,0,178058.06,2,0.0,1.0,21063.71,1
3084,693,1,0,43.0,1,121927.92,1,1.0,0.0,87994.95,1
3085,742,1,0,41.0,4,92805.72,1,0.0,1.0,73743.95,1
3086,619,2,0,41.0,8,0.0,3,1.0,1.0,79866.73,1
3087,603,0,0,24.0,3,0.0,1,1.0,1.0,198826.03,1
3088,648,2,0,54.0,7,118241.02,1,1.0,0.0,172586.89,1
3089,580,0,0,56.0,1,131368.3,1,1.0,0.0,106918.67,1
3090,655,1,0,32.0,6,130935.56,1,1.0,0.0,9241.83,1
3091,546,0,0,52.0,2,0.0,1,1.0,0.0,137332.37,1
3092,813,1,0,29.0,5,106059.4,1,0.0,0.0,187976.88,1
3093,690,1,0,54.0,1,144027.8,1,1.0,1.0,108731.02,1
3094,502,0,0,42.0,8,159660.8,3,1.0,0.0,113931.57,1
3095,505,0,0,36.0,2,79951.9,1,0.0,1.0,174123.16,1
3096,745,2,0,54.0,8,0.0,1,1.0,0.0,173912.29,1
3097,710,1,0,41.0,9,149155.53,2,1.0,0.0,42131.26,1
3098,599,1,1,46.0,9,123444.72,1,1.0,1.0,31368.08,1
3099,672,0,0,40.0,3,0.0,1,1.0,0.0,113171.61,1
3100,518,2,1,50.0,4,0.0,1,0.0,0.0,107112.25,1
3101,686,0,0,41.0,10,0.0,1,1.0,1.0,144272.71,1
3102,664,0,1,46.0,2,0.0,1,1.0,1.0,177423.02,1
3103,635,0,0,40.0,10,123497.58,1,1.0,0.0,131953.23,1
3104,731,2,0,40.0,5,171325.98,1,1.0,1.0,159718.27,1
3105,516,1,0,53.0,1,156674.2,1,1.0,0.0,118502.34,1
3106,614,1,0,35.0,6,128100.28,1,0.0,0.0,69454.24,1
3107,667,0,0,38.0,6,144432.04,1,1.0,1.0,73963.17,1
3108,706,1,0,47.0,10,144090.42,1,1.0,0.0,140938.95,1
3109,692,1,1,45.0,6,152296.83,4,0.0,1.0,108040.86,1
3110,628,0,0,31.0,5,0.0,1,0.0,0.0,147963.07,1
3111,692,0,1,29.0,4,0.0,1,1.0,0.0,76755.99,1
3112,638,0,0,43.0,3,145860.98,1,1.0,1.0,142763.51,1
3113,601,0,1,39.0,3,72647.64,1,1.0,0.0,41777.9,1
3114,514,0,1,38.0,4,112230.38,1,1.0,0.0,16717.11,1
3115,479,0,0,33.0,2,208165.53,1,0.0,0.0,50774.81,1
3116,732,1,0,45.0,6,98792.4,1,1.0,0.0,81491.7,1
3117,691,0,1,58.0,3,0.0,1,0.0,1.0,194930.3,1
3118,750,2,1,22.0,3,121681.82,1,1.0,0.0,128643.35,1
3119,644,2,1,18.0,7,0.0,1,0.0,1.0,59645.24,1
3120,645,2,0,49.0,5,110132.55,3,0.0,1.0,187689.91,1
3121,580,1,0,38.0,1,128218.47,1,1.0,0.0,125953.83,1
3122,616,1,0,45.0,6,128352.59,3,1.0,1.0,144000.59,1
3123,559,0,1,52.0,2,0.0,1,1.0,0.0,129013.59,1
3124,718,0,0,49.0,10,0.0,1,1.0,0.0,184474.72,1
3125,736,1,0,36.0,8,103914.17,1,1.0,1.0,110035.88,1
3126,745,1,0,28.0,1,111071.36,1,1.0,0.0,73275.96,1
3127,742,1,0,44.0,8,107926.02,1,0.0,1.0,17375.27,1
3128,634,2,1,63.0,10,0.0,2,1.0,0.0,30772.86,1
3129,663,1,0,36.0,6,77253.5,1,0.0,0.0,35817.97,1
3130,671,2,0,34.0,5,130929.02,4,1.0,1.0,28238.25,1
3131,705,1,0,46.0,4,115518.07,1,0.0,0.0,76544.9,1
3132,548,0,0,28.0,8,116755.5,2,1.0,1.0,158585.17,1
3133,546,0,1,34.0,4,165363.31,2,1.0,1.0,25744.13,1
3134,634,1,0,56.0,3,116251.24,1,0.0,1.0,42429.88,1
3135,548,1,1,49.0,9,108437.89,1,0.0,0.0,127022.87,1
3136,446,2,0,45.0,10,125191.69,1,1.0,1.0,128260.86,1
3137,679,0,1,41.0,8,147726.98,3,1.0,0.0,172749.4,1
3138,563,0,0,35.0,2,183572.84,1,1.0,1.0,66006.75,1
3139,769,1,0,45.0,5,126674.81,1,1.0,0.0,124118.71,1
3140,682,0,0,35.0,2,181166.44,1,1.0,1.0,63737.19,1
3141,638,0,1,57.0,6,0.0,1,1.0,0.0,33676.48,1
3142,568,1,1,43.0,5,87612.64,4,1.0,1.0,107155.4,1
3143,517,1,0,59.0,8,154110.99,2,1.0,0.0,101240.08,1
3144,539,0,0,47.0,2,127286.04,2,1.0,1.0,166929.43,1
3145,420,1,0,34.0,1,135549.9,1,0.0,0.0,149471.13,1
3146,798,2,0,58.0,9,0.0,2,0.0,0.0,119071.56,1
3147,561,0,1,56.0,7,152759.0,2,1.0,0.0,133167.11,1
3148,629,0,0,39.0,10,0.0,2,1.0,1.0,43174.49,1
3149,575,1,1,49.0,7,121205.15,4,1.0,1.0,168080.53,1
3150,655,2,1,38.0,3,250898.09,3,0.0,1.0,81054.0,1
3151,847,1,0,41.0,3,101543.51,4,1.0,0.0,16025.17,1
3152,615,2,1,61.0,9,0.0,2,1.0,0.0,150227.85,1
3153,648,0,0,54.0,9,120633.42,1,0.0,0.0,5924.38,1
3154,684,1,0,63.0,3,81245.79,1,1.0,0.0,69643.31,1
3155,504,2,0,46.0,2,163764.84,1,1.0,1.0,165122.55,1
3156,466,0,1,40.0,4,91592.06,1,1.0,0.0,141210.18,1
3157,728,0,1,37.0,3,122689.51,2,0.0,0.0,106977.53,1
3158,612,1,1,30.0,9,142910.15,1,1.0,0.0,105890.55,1
3159,850,0,0,55.0,10,98488.08,1,1.0,0.0,155879.57,1
3160,819,0,0,39.0,9,133102.92,1,1.0,0.0,27046.46,1
3161,517,0,1,56.0,9,142147.32,1,0.0,0.0,39488.04,1
3162,647,0,1,41.0,4,138937.35,1,1.0,1.0,101617.64,1
3163,646,2,1,31.0,2,0.0,1,1.0,1.0,170821.43,1
3164,531,0,0,47.0,6,0.0,1,0.0,0.0,194998.34,1
3165,792,0,1,50.0,9,0.0,4,1.0,1.0,194700.81,1
3166,703,0,1,37.0,1,149762.08,1,1.0,0.0,20629.4,1
3167,782,1,0,72.0,5,148666.99,1,1.0,0.0,2605.65,1
3168,581,1,1,39.0,1,121523.51,1,0.0,0.0,161655.55,1
3169,690,0,1,54.0,5,0.0,1,1.0,0.0,12847.61,1
3170,376,0,0,46.0,6,0.0,1,1.0,0.0,157333.69,1
3171,635,1,1,37.0,5,113488.68,1,1.0,0.0,95611.74,1
3172,512,0,1,36.0,4,152169.12,2,0.0,0.0,38629.3,1
3173,734,0,1,22.0,5,130056.23,1,0.0,0.0,121894.31,1
3174,476,1,0,34.0,8,111905.43,1,0.0,1.0,197221.81,1
3175,603,1,1,35.0,1,123407.69,1,1.0,0.0,152541.89,1
3176,619,2,0,38.0,1,0.0,1,1.0,0.0,112442.63,1
3177,766,1,0,62.0,7,142724.48,1,0.0,1.0,5893.23,1
3178,775,2,1,48.0,4,178144.91,2,0.0,0.0,50168.41,1
3179,608,0,1,50.0,6,0.0,1,1.0,0.0,93568.77,1
3180,680,1,1,34.0,6,146422.22,1,1.0,0.0,67142.97,1
3181,659,0,1,29.0,6,123192.12,1,1.0,1.0,56971.41,1
3182,673,2,1,43.0,8,127132.96,1,0.0,1.0,6009.27,1
3183,478,0,0,38.0,4,171913.87,1,1.0,0.0,51820.87,1
3184,660,0,0,43.0,1,0.0,1,0.0,1.0,112026.1,1
3185,597,2,0,30.0,2,119370.11,1,1.0,1.0,182726.22,1
3186,443,1,1,59.0,4,110939.3,1,1.0,0.0,72846.58,1
3187,660,1,1,41.0,1,129901.21,1,1.0,0.0,26025.6,1
3188,665,2,0,42.0,2,156371.61,2,0.0,1.0,156774.94,1
3189,576,0,0,55.0,6,44582.07,3,0.0,1.0,67539.85,1
3190,769,1,1,34.0,7,115101.5,1,0.0,0.0,57841.89,1
3191,438,1,1,59.0,7,127197.14,1,1.0,0.0,51565.98,1
3192,624,2,0,34.0,6,0.0,1,1.0,0.0,582.59,1
3193,702,0,1,26.0,2,71281.29,1,1.0,1.0,108747.12,1
3194,711,0,0,25.0,5,190066.54,1,0.0,0.0,51345.39,1
3195,720,0,1,44.0,3,86102.27,1,1.0,0.0,180134.88,1
3196,850,0,1,47.0,6,0.0,1,1.0,0.0,187391.02,1
3197,757,0,0,51.0,1,0.0,1,1.0,1.0,22835.13,1
3198,624,0,0,45.0,3,68639.57,1,1.0,0.0,168002.31,1
3199,555,1,0,46.0,4,120392.99,1,1.0,0.0,177719.88,1
3200,850,1,0,66.0,0,127120.62,1,0.0,1.0,118929.64,1
3201,705,0,0,37.0,10,0.0,2,1.0,1.0,13935.53,1
3202,791,0,0,44.0,5,0.0,2,1.0,1.0,123977.86,1
3203,628,1,1,39.0,1,115341.19,1,1.0,1.0,107674.3,1
3204,637,1,1,50.0,4,126345.55,1,0.0,1.0,17323.0,1
3205,529,2,1,38.0,7,99842.5,2,1.0,0.0,90256.06,1
3206,648,1,0,32.0,8,157138.99,3,1.0,0.0,190994.48,1
3207,652,0,1,48.0,4,59486.31,1,1.0,0.0,163944.18,1
3208,599,2,1,33.0,4,51690.89,1,1.0,0.0,111622.76,1
3209,350,0,0,40.0,0,111098.85,1,1.0,1.0,172321.21,1
3210,666,1,0,44.0,2,122314.5,1,0.0,0.0,68574.88,1
3211,721,2,1,51.0,0,169312.13,1,1.0,0.0,109078.35,1
3212,850,2,1,49.0,8,0.0,1,0.0,0.0,25867.67,1
3213,850,1,0,70.0,1,96947.58,3,1.0,0.0,62282.99,1
3214,773,2,0,41.0,5,0.0,1,1.0,0.0,28266.9,1
3215,526,2,0,33.0,8,114634.63,2,1.0,0.0,110114.38,1
3216,595,0,1,52.0,9,0.0,1,1.0,1.0,106340.66,1
3217,604,0,0,47.0,8,62094.71,3,0.0,0.0,9308.1,1
3218,527,2,0,29.0,2,27755.97,1,1.0,0.0,97468.44,1
3219,598,0,1,60.0,4,0.0,1,1.0,0.0,197727.14,1
3220,621,1,1,51.0,4,109978.83,1,0.0,0.0,177740.58,1
3221,772,1,1,42.0,3,75075.31,2,1.0,0.0,92888.52,1
3222,625,1,0,35.0,5,86147.46,2,1.0,0.0,163440.8,1
3223,350,1,1,39.0,0,109733.2,2,0.0,0.0,123602.11,1
3224,710,0,1,47.0,5,158623.14,1,0.0,0.0,83499.89,1
3225,725,1,0,47.0,1,104887.43,1,0.0,0.0,86622.56,1
3226,615,0,0,61.0,1,104267.7,1,1.0,0.0,62845.64,1
3227,803,1,0,50.0,8,98173.02,1,0.0,0.0,22457.25,1
3228,626,0,1,38.0,7,141074.59,1,1.0,0.0,52795.56,1
3229,684,2,0,38.0,3,134168.5,3,1.0,0.0,3966.5,1
3230,687,0,0,61.0,7,80538.56,1,1.0,0.0,131305.37,1
3231,493,0,0,31.0,3,0.0,1,1.0,1.0,176570.28,1
3232,562,0,1,37.0,2,0.0,1,0.0,1.0,52525.15,1
3233,614,2,0,41.0,7,179915.85,1,0.0,0.0,14666.35,1
3234,773,1,1,47.0,2,118079.47,4,1.0,1.0,143007.49,1
3235,555,1,1,62.0,4,119817.33,1,0.0,1.0,43507.1,1
3236,638,1,0,53.0,1,123916.67,1,1.0,0.0,16657.68,1
3237,695,2,1,56.0,1,0.0,3,1.0,0.0,187734.49,1
3238,399,1,1,46.0,2,127655.22,1,1.0,0.0,139994.68,1
3239,664,0,0,44.0,8,142989.69,1,1.0,1.0,115452.51,1
3240,726,2,0,56.0,8,123110.9,3,0.0,1.0,130113.78,1
3241,466,1,0,56.0,2,111920.13,3,1.0,0.0,197634.11,1
3242,742,0,0,28.0,2,191864.51,1,1.0,0.0,108457.99,1
3243,648,2,0,56.0,6,157559.59,2,1.0,0.0,140991.23,1
3244,688,0,0,54.0,9,0.0,1,1.0,0.0,191212.63,1
3245,766,1,0,34.0,6,106434.94,1,0.0,1.0,137995.66,1
3246,658,1,0,31.0,3,133003.03,1,0.0,1.0,146339.27,1
3247,524,1,0,31.0,8,107818.63,1,1.0,0.0,199725.39,1
3248,603,2,0,56.0,5,90778.76,2,1.0,0.0,162223.67,1
3249,743,2,1,43.0,2,161807.18,2,0.0,1.0,93228.86,1
3250,603,1,1,44.0,6,108122.39,2,1.0,0.0,108488.33,1
3251,611,0,0,46.0,5,0.0,1,1.0,0.0,77677.14,1
3252,805,1,1,50.0,9,130023.38,1,1.0,0.0,62989.82,1
3253,678,0,1,26.0,5,111128.04,1,1.0,0.0,60941.27,1
3254,844,2,1,56.0,5,99529.7,1,0.0,1.0,157230.06,1
3255,642,1,0,56.0,6,103244.86,2,1.0,0.0,143049.72,1
3256,708,0,0,59.0,2,0.0,1,1.0,0.0,179673.11,1
3257,625,0,1,49.0,6,173434.9,1,1.0,0.0,165580.93,1
3258,578,1,0,31.0,5,102088.68,4,0.0,0.0,187866.21,1
3259,705,1,0,43.0,10,146547.78,1,0.0,1.0,10072.55,1
3260,626,0,0,52.0,0,0.0,2,1.0,0.0,32159.46,1
3261,636,2,1,52.0,4,111284.53,1,0.0,1.0,32936.44,1
3262,641,1,1,35.0,2,103711.56,1,0.0,1.0,192464.21,1
3263,561,0,1,43.0,4,0.0,4,0.0,0.0,18522.91,1
3264,532,1,1,52.0,3,110791.97,1,1.0,0.0,148704.77,1
3265,730,1,0,33.0,7,130367.87,1,1.0,0.0,15142.1,1
3266,453,1,0,40.0,1,111524.49,1,1.0,1.0,120373.84,1
3267,479,1,1,35.0,4,138718.92,1,1.0,1.0,47251.79,1
3268,529,1,1,29.0,4,135759.4,1,0.0,0.0,112813.79,1
3269,537,0,1,59.0,9,0.0,2,0.0,0.0,103799.77,1
3270,602,0,0,56.0,3,115895.22,3,1.0,0.0,4176.17,1
3271,667,1,0,56.0,8,137464.04,1,1.0,0.0,130846.79,1
3272,631,1,1,37.0,8,138292.64,2,0.0,0.0,152422.91,1
3273,754,1,0,55.0,3,161608.81,1,1.0,0.0,8080.85,1
3274,585,2,0,56.0,1,128472.8,1,1.0,0.0,186476.91,1
3275,363,2,0,28.0,6,146098.43,3,1.0,0.0,100615.14,1
3276,698,2,0,50.0,1,0.0,4,1.0,0.0,88566.9,1
3277,576,1,1,44.0,9,119530.52,1,1.0,0.0,119056.68,1
3278,479,1,1,35.0,9,92833.89,1,1.0,0.0,99449.86,1
3279,535,2,1,48.0,9,109472.47,1,1.0,0.0,157358.43,1
3280,609,0,1,48.0,1,108019.27,3,1.0,1.0,184524.65,1
3281,788,1,0,57.0,8,93716.72,1,1.0,1.0,180150.49,1
3282,611,0,1,58.0,8,0.0,2,0.0,1.0,107665.68,1
3283,724,0,1,31.0,5,0.0,1,1.0,0.0,134889.95,1
3284,516,1,0,47.0,9,128298.74,1,0.0,0.0,149614.17,1
3285,779,2,0,55.0,0,133295.98,1,1.0,0.0,22832.71,1
3286,647,1,0,51.0,1,119741.77,2,0.0,0.0,54954.51,1
3287,564,0,0,36.0,7,206329.65,1,1.0,1.0,46632.87,1
3288,528,1,0,62.0,7,133201.17,1,0.0,0.0,168507.68,1
3289,529,0,0,38.0,2,0.0,1,1.0,0.0,146388.85,1
3290,659,1,1,67.0,6,117411.6,1,1.0,1.0,45071.09,1
3291,466,0,0,41.0,3,33563.95,2,1.0,0.0,178994.13,1
3292,538,0,0,38.0,8,88758.95,2,0.0,0.0,28226.15,1
3293,619,1,0,42.0,8,132796.04,3,1.0,1.0,191821.35,1
3294,692,1,1,45.0,6,142084.04,4,1.0,0.0,188305.85,1
3295,668,0,0,53.0,10,110240.04,1,0.0,0.0,183980.56,1
3296,665,2,0,51.0,8,0.0,1,1.0,1.0,38928.48,1
3297,542,0,1,39.0,3,135096.77,1,1.0,1.0,14353.43,1
3298,544,1,1,44.0,2,108895.93,1,0.0,0.0,69228.2,1
3299,755,1,0,45.0,7,135643.0,1,0.0,0.0,143619.52,1
3300,430,1,0,66.0,6,135392.31,2,1.0,1.0,172852.06,1
3301,603,2,0,42.0,8,91611.12,1,0.0,0.0,144675.3,1
3302,588,1,0,30.0,0,110148.49,1,1.0,0.0,5790.9,1
3303,712,1,0,40.0,3,109308.79,2,1.0,0.0,120158.72,1
3304,704,1,0,54.0,6,133656.91,3,1.0,0.0,145071.33,1
3305,584,2,0,48.0,2,213146.2,1,1.0,0.0,75161.25,1
3306,706,2,1,30.0,6,87609.68,2,0.0,0.0,137674.55,1
3307,694,1,1,31.0,6,109052.59,2,1.0,1.0,19448.93,1
3308,732,0,0,36.0,9,0.0,1,0.0,0.0,3749.0,1
3309,588,1,1,49.0,6,132623.76,3,1.0,0.0,36292.94,1
3310,716,1,1,66.0,5,121411.9,1,0.0,0.0,10070.4,1
3311,624,1,1,54.0,3,116726.22,1,1.0,0.0,110498.1,1
3312,733,1,1,34.0,3,100337.96,3,1.0,0.0,48559.19,1
3313,745,0,0,55.0,9,110123.59,1,0.0,1.0,51548.14,1
3314,754,1,0,48.0,7,141819.02,1,1.0,0.0,93550.53,1
3315,805,0,1,46.0,6,118022.06,3,1.0,0.0,162643.15,1
3316,850,0,1,63.0,8,169832.57,1,0.0,0.0,184107.26,1
3317,520,1,0,45.0,1,123086.39,1,1.0,1.0,41042.4,1
3318,618,0,0,37.0,5,96652.86,1,1.0,0.0,98686.4,1
3319,645,1,1,41.0,2,93925.3,1,1.0,0.0,123982.14,1
3320,779,0,1,71.0,3,0.0,2,1.0,1.0,146895.36,1
3321,680,1,0,51.0,5,143139.87,1,0.0,0.0,47795.43,1
3322,529,0,1,67.0,8,103101.56,2,1.0,1.0,154002.02,1
3323,491,1,0,57.0,4,112044.72,1,1.0,1.0,41229.73,1
3324,823,2,0,46.0,3,81576.75,1,1.0,1.0,28370.95,1
3325,729,2,0,28.0,0,0.0,2,1.0,1.0,31165.06,1
3326,693,0,0,35.0,5,124151.09,1,1.0,0.0,88705.14,1
3327,576,0,0,52.0,9,170228.59,2,0.0,0.0,148477.57,1
3328,737,0,1,36.0,9,0.0,1,0.0,1.0,188670.9,1
3329,477,0,0,57.0,9,114023.64,2,1.0,1.0,71167.17,1
3330,772,1,1,42.0,3,75075.31,2,1.0,0.0,92888.52,1
3331,703,1,1,39.0,1,141559.5,1,1.0,1.0,31257.1,1
3332,760,0,1,39.0,6,178585.46,1,1.0,0.0,67131.3,1
3333,500,2,0,50.0,5,0.0,4,1.0,1.0,83866.35,1
3334,497,1,1,41.0,5,80542.81,1,0.0,0.0,88729.22,1
3335,668,2,0,36.0,3,133686.52,1,1.0,0.0,190958.48,1
3336,619,0,0,48.0,4,0.0,1,0.0,0.0,18094.96,1
3337,569,1,0,28.0,3,100032.52,1,1.0,0.0,5159.21,1
3338,850,2,0,53.0,7,65407.16,2,0.0,0.0,182633.63,1
3339,630,0,1,55.0,2,0.0,1,1.0,1.0,106202.07,1
3340,683,1,0,43.0,4,115888.04,1,1.0,1.0,117349.19,1
3341,758,1,1,68.0,6,112595.85,1,1.0,0.0,35865.44,1
3342,736,1,1,57.0,9,95295.39,1,1.0,0.0,28434.44,1
3343,535,0,0,48.0,9,0.0,1,1.0,0.0,149892.79,1
3344,735,0,0,53.0,8,123845.36,2,0.0,1.0,170454.93,1
3345,660,1,0,39.0,5,135134.99,1,1.0,0.0,173683.0,1
3346,726,1,0,51.0,8,107494.86,2,1.0,0.0,140937.91,1
3347,667,0,1,42.0,7,0.0,1,0.0,1.0,108348.94,1
3348,737,1,0,43.0,1,125537.38,1,1.0,0.0,138510.01,1
3349,578,2,1,40.0,6,63609.92,1,0.0,0.0,74965.61,1
3350,562,1,0,39.0,6,130565.02,1,1.0,0.0,9854.72,1
3351,705,0,0,49.0,7,0.0,1,1.0,0.0,63405.2,1
3352,638,1,0,41.0,9,144326.09,1,1.0,0.0,73979.85,1
3353,747,1,1,37.0,9,135776.36,3,1.0,0.0,85470.45,1
3354,638,1,0,33.0,5,129335.65,1,1.0,1.0,56585.2,1
3355,765,1,1,43.0,4,148962.76,1,0.0,1.0,173878.87,1
3356,601,0,1,46.0,2,99786.07,1,1.0,1.0,32683.88,1
3357,663,2,0,58.0,5,216109.88,1,0.0,1.0,74176.71,1
3358,590,0,0,60.0,6,147751.75,1,1.0,0.0,88206.04,1
3359,724,2,0,41.0,4,142880.28,3,0.0,0.0,185541.2,1
3360,606,0,0,39.0,3,0.0,2,1.0,0.0,50560.45,1
3361,640,0,1,63.0,2,68432.45,2,1.0,1.0,112503.24,1
3362,663,2,0,22.0,9,0.0,1,1.0,0.0,29135.89,1
3363,570,0,0,30.0,10,176173.52,1,1.0,0.0,97045.32,1
3364,846,0,0,34.0,10,142388.61,2,0.0,1.0,68393.64,1
3365,445,2,1,62.0,1,64119.38,1,1.0,1.0,76569.64,1
3366,659,2,0,42.0,2,0.0,1,0.0,0.0,162734.31,1
3367,850,2,1,71.0,10,69608.14,1,1.0,0.0,97893.4,1
3368,818,0,0,49.0,2,0.0,1,0.0,1.0,192298.84,1
3369,670,0,0,45.0,9,104930.38,1,1.0,0.0,155921.81,1
3370,581,0,0,47.0,1,122949.14,1,0.0,0.0,180251.68,1
3371,699,0,1,22.0,9,99339.0,1,1.0,0.0,68297.61,1
3372,576,1,1,63.0,3,148843.56,1,1.0,0.0,69414.13,1
3373,589,2,0,45.0,1,0.0,1,0.0,0.0,125939.22,1
3374,715,1,0,34.0,9,102277.52,1,0.0,0.0,177852.57,1
3375,646,1,1,32.0,8,105397.8,1,1.0,0.0,78111.84,1
3376,717,0,1,36.0,2,148061.89,1,1.0,0.0,179128.69,1
3377,699,0,1,64.0,9,113109.52,1,1.0,0.0,27980.8,1
3378,613,1,1,59.0,8,91415.76,1,0.0,0.0,27965.0,1
3379,626,2,0,26.0,8,148610.41,3,0.0,1.0,104502.02,1
3380,666,0,1,43.0,7,137780.74,2,1.0,1.0,119100.05,1
3381,618,1,0,40.0,0,140306.38,1,1.0,0.0,160618.61,1
3382,665,1,0,43.0,2,116322.27,4,1.0,0.0,35640.12,1
3383,430,1,1,49.0,3,137115.16,1,1.0,0.0,146516.86,1
3384,558,0,1,33.0,0,108477.49,1,1.0,1.0,109096.71,1
3385,748,0,1,60.0,0,152335.7,1,1.0,0.0,126743.33,1
3386,687,2,0,44.0,7,0.0,3,1.0,0.0,155853.52,1
3387,606,1,0,41.0,4,132670.53,1,1.0,0.0,156476.36,1
3388,706,2,0,29.0,1,209490.21,1,1.0,1.0,133267.69,1
3389,681,0,1,43.0,3,66338.68,1,1.0,1.0,18772.5,1
3390,588,1,0,35.0,1,103060.63,1,1.0,0.0,179866.01,1
3391,580,0,0,65.0,9,106804.26,3,1.0,0.0,107890.69,1
3392,737,0,1,43.0,0,80090.93,1,1.0,0.0,39920.0,1
3393,570,0,0,29.0,4,153040.03,1,1.0,1.0,131363.57,1
3394,790,0,0,47.0,10,148636.21,1,0.0,1.0,16119.96,1
3395,597,0,0,60.0,0,131778.08,1,0.0,0.0,10703.53,1
3396,691,1,0,41.0,8,109153.96,3,1.0,1.0,148848.76,1
3397,778,1,0,37.0,0,105617.73,2,1.0,1.0,133699.82,1
3398,560,2,1,47.0,1,0.0,1,0.0,0.0,128882.66,1
3399,567,0,0,41.0,9,137891.35,1,1.0,0.0,142009.46,1
3400,593,1,0,62.0,3,118233.81,1,0.0,1.0,24765.53,1
3401,688,1,1,35.0,5,111578.18,1,0.0,0.0,166165.93,1
3402,675,0,1,54.0,2,0.0,1,1.0,0.0,149583.67,1
3403,683,0,0,30.0,2,0.0,2,0.0,1.0,100496.84,1
3404,572,1,1,51.0,8,97750.07,3,1.0,1.0,193014.26,1
3405,817,0,1,44.0,8,0.0,1,0.0,0.0,65501.91,1
3406,645,0,1,31.0,7,161171.7,2,1.0,0.0,12599.94,1
3407,573,2,1,56.0,3,154669.77,1,0.0,1.0,115462.27,1
3408,665,1,1,63.0,7,104469.58,1,1.0,1.0,25165.36,1
3409,649,0,0,45.0,5,92786.66,1,1.0,0.0,173365.9,1
3410,650,2,1,41.0,3,128808.65,3,0.0,0.0,113677.53,1
3411,652,0,0,51.0,3,0.0,1,1.0,0.0,173989.47,1
3412,483,1,1,41.0,1,118334.44,1,0.0,0.0,163147.99,1
3413,662,0,0,36.0,4,166909.2,2,1.0,0.0,138871.12,1
3414,569,2,1,34.0,0,151839.26,1,1.0,0.0,102299.81,1
3415,602,1,0,53.0,5,98268.84,1,0.0,1.0,45038.29,1
3416,850,0,0,62.0,1,124678.35,1,1.0,0.0,70916.0,1
3417,809,1,1,50.0,10,118098.62,1,1.0,1.0,100720.02,1
3418,678,1,1,32.0,4,139626.01,1,1.0,1.0,118235.52,1
3419,604,1,0,47.0,4,118907.6,1,0.0,1.0,47777.15,1
3420,517,0,1,62.0,1,43772.66,3,1.0,0.0,187756.24,1
3421,601,0,0,40.0,3,92055.36,1,0.0,1.0,164652.02,1
3422,496,1,0,59.0,7,91680.1,2,1.0,0.0,163141.18,1
