,dur,proto,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
16198,0.474093,111,3,10,6,718,268,31.639363,254,252,10917.68945,3779.849121,2,1,46.694778,77.506797,2303.244156,102.548305,255,3628015027,1312700610,255,0.12752,0.086555,0.040965,72,45,0,0,2,1,1,1,1,1,0,0,0,1,3,0,1
16199,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,8,8,6,8,0,0,0,8,8,0,1
16200,5e-06,54,4,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,2,2,2,2,0,0,0,3,14,0,1
16201,1.132272,111,3,28,26,4122,3362,46.80854,254,252,28085.125,22842.56836,11,11,41.936,44.840398,1985.350968,52.524051,255,3305579106,2244400997,255,0.057106,0.01066,0.046446,147,129,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
16202,0.585867,111,3,22,10,17786,822,52.913034,254,252,231834.1875,10104.68262,8,2,27.031285,55.404332,1952.764453,90.355977,255,4062650955,1767837881,255,0.158475,0.087217,0.071258,808,82,0,0,7,1,2,2,1,2,0,0,0,2,8,0,1
16203,8e-06,118,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,3,3,7,0,0,0,6,7,0,1
16204,0.6964,111,3,10,6,534,268,21.539346,254,252,5525.560059,2573.233887,2,1,73.009333,124.673602,4258.624365,211.514703,255,3214499808,3159138684,255,0.115698,0.073022,0.042676,53,45,0,0,2,1,1,1,1,1,0,0,0,1,2,0,1
16205,0.571841,111,3,10,6,838,268,26.231068,254,252,10562.37695,3133.738281,1,0,10347.4416,17249.662,1029492.29,38375.076,255,1230449789,3034309991,255,0.179248,0.105474,0.073774,84,45,0,0,6,1,2,2,2,2,0,0,0,2,6,0,1
16206,3e-06,118,4,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,9,5,0,1
16207,3e-06,127,4,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,1
16208,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,23,23,7,40,0,0,0,23,40,0,1
16209,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,17,17,17,36,0,0,0,17,36,0,1
16210,2e-06,117,4,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,5,10,0,1
16211,8e-06,117,4,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,37,37,19,51,0,0,0,37,51,0,1
16212,8e-06,118,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,9,9,0,1
16213,0.01272,117,2,2,2,76,130,235.849057,254,60,23899.37109,40880.50391,0,0,0.009,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,38,65,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1
16214,0.595846,111,3,10,8,768,354,28.530862,254,252,9290.991211,4162.149414,2,1,62.597889,80.375859,4320.780388,129.645492,255,683536982,1554102084,255,0.089434,0.033205,0.056229,77,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
16215,7e-06,118,4,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,4,4,9,0,0,0,13,9,0,1
16216,4e-06,117,4,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
16217,8e-06,125,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,1
16218,5e-06,117,4,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,3,3,3,3,0,0,0,3,6,0,1
16219,5e-06,9,4,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,2,3,4,0,0,0,4,12,0,1
16220,8e-06,117,4,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,40,40,24,40,0,0,0,41,40,0,1
16221,0.645471,111,3,10,8,2322,354,26.337358,254,252,25903.56641,3842.155762,2,1,69.080889,81.532,4499.613248,124.645531,255,689521883,132775059,255,0.127271,0.074737,0.052534,232,44,0,0,7,1,1,1,1,1,0,0,0,2,5,0,1
16222,6e-06,117,4,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,26,26,17,35,0,0,0,27,35,0,1
16223,1e-05,117,4,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,1,1,1,0,0,0,1,3,0,1
16224,0.48826,111,3,8,10,364,5062,34.817515,62,252,5226.723633,74648.75,1,3,69.751431,48.127778,4563.822941,3431.345984,255,2084895818,3345351077,255,0.074539,0.054394,0.020145,46,506,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1
16225,5e-06,117,4,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,48,2,6,6,6,48,0,0,0,6,48,0,1
16226,0.434918,111,3,10,6,956,268,34.489261,254,252,15837.46875,4120.316895,2,1,45.919222,74.916,2374.280451,106.502391,255,1393776405,2472395182,255,0.088894,0.060328,0.028566,96,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
16227,0.998369,111,3,10,8,534,354,17.027773,254,252,3854.286377,2484.051514,2,1,108.470333,125.26557,5660.303913,255.975781,255,3448753340,1384541373,255,0.259775,0.121506,0.138269,53,44,0,0,6,1,1,1,1,1,0,0,0,2,3,0,1
16228,8e-06,71,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,11,6,0,1
16229,1.507292,111,3,28,20,12343,1714,31.181748,62,252,63175.54688,8645.96875,11,8,55.825628,74.090312,3356.352874,101.753141,255,1792896011,4043822886,255,0.086156,0.044846,0.04131,441,86,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
16230,1e-05,117,4,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1
16231,7e-06,22,4,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,3,10,0,1
16232,8e-06,117,4,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,3,7,0,0,0,7,14,0,1
16233,4.1797,111,3,62,360,3000,474095,100.724935,62,252,5650.166504,904905.1875,2,178,68.519674,11.406699,3269.586406,1367.039133,255,3165202918,1474250988,255,0.156437,0.084042,0.072395,48,1317,0,0,1,1,2,1,1,1,0,0,0,1,1,0,1
16234,0.95803,111,3,16,10,942,556,26.095217,254,252,7381.814941,4183.584961,5,3,63.864668,99.233664,3243.149237,130.776141,255,3798791813,2233809934,255,0.130332,0.064926,0.065406,59,56,0,0,2,1,1,1,1,1,0,0,0,1,2,0,1
16235,1.1e-05,117,4,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,5,5,2,5,0,0,0,5,19,0,1
16236,1.2e-05,74,4,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,22,2,4,4,4,4,0,0,0,4,17,0,1
16237,1.2519,111,3,22,22,1150,1634,34.347793,62,252,7016.535156,9968.847656,7,9,59.614287,55.833141,3135.074449,3180.5277,255,96391806,3863720143,255,0.090668,0.051894,0.038774,52,74,0,0,1,1,2,1,1,2,1,1,0,19,1,0,1
16238,5e-06,117,4,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,15,15,5,28,0,0,0,15,28,0,1
16239,8e-06,117,4,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,1
16240,3e-06,98,4,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,1
16241,0.232158,111,3,10,6,1526,268,64.611169,254,252,47347.0625,7718.880859,2,1,24.713667,34.294199,1293.793161,49.509648,255,3598263047,1000318758,255,0.089471,0.060681,0.02879,153,45,1,0,10,1,3,3,1,3,0,0,1,3,10,0,1
16242,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,35,35,13,35,0,0,0,35,35,0,1
16243,8e-06,117,4,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,5,3,3,3,0,0,0,3,3,0,1
16244,4e-06,52,4,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,23,2,8,8,8,8,0,0,0,8,18,0,1
16245,1e-05,118,4,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,2,2,2,2,0,0,0,5,11,0,1
16246,1.5e-05,117,4,2,0,144,0,66666.66835,254,0,38400000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,1,2,2,2,2,2,0,0,0,2,1,0,1
16247,1.241729,111,3,8,8,364,828,12.07993,62,252,2055.19873,4670.90625,1,2,177.389857,164.067281,12662.48876,350.361688,255,1021414830,159270088,255,0.122736,0.071382,0.051354,46,104,0,0,1,1,2,1,1,2,0,0,0,3,1,0,1
16248,1.372259,111,3,62,26,59124,2034,63.39911,62,252,339125.4688,11403.09473,28,8,22.496049,51.399238,1858.379089,65.886867,255,662578803,1348902479,255,0.121361,0.086681,0.03468,954,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
16249,2e-06,117,4,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,15,15,15,15,0,0,0,15,15,0,1
16250,3e-06,117,4,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,18,18,5,32,0,0,0,18,32,0,1
16251,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,32,32,16,32,0,0,0,32,32,0,1
16252,1.1e-05,117,4,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,4,4,4,4,0,0,0,6,14,0,1
16253,1.2e-05,117,4,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,7,14,0,1
16254,8e-06,117,4,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,3,3,3,3,0,0,0,3,17,0,1
16255,1e-05,118,4,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,2,2,2,2,0,0,0,6,14,0,1
16256,2e-06,117,4,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,40,2,40,40,25,40,0,0,0,40,40,0,1
16257,3e-06,117,4,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,18,18,18,27,0,0,0,18,27,0,1
16258,1.671582,111,3,62,368,2982,474427,256.643111,62,252,14041.78809,2264384.25,2,182,27.402985,4.532635,1444.236308,628.131852,255,2863056594,156984120,255,0.051227,0.007447,0.04378,48,1289,1,229581,1,1,1,1,1,1,0,0,1,1,1,0,1
16259,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,46,2,42,42,24,46,0,0,0,42,46,0,1
16260,5e-06,117,4,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,37,37,19,37,0,0,0,37,37,0,1
16261,0.643351,111,3,10,8,564,354,26.424144,254,252,6316.924805,3854.816406,2,1,70.578778,87.807289,5608.37754,129.512586,255,1886540985,1030597356,255,0.076137,0.028692,0.047445,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
16262,1.2e-05,117,4,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
16263,0.21745,111,3,10,6,534,268,68.981377,254,252,17696.02344,8240.975586,2,1,22.375222,32.6714,1198.064519,49.087945,255,4107464745,4257855690,255,0.082991,0.054089,0.028902,53,45,0,0,15,1,5,5,3,5,0,0,0,5,15,0,1
16264,8e-06,118,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,1
16265,3.099979,111,3,28,20,15830,1834,15.161393,62,252,39393.81641,4498.095215,11,8,114.814041,155.481109,7056.654952,199.802328,255,2564539616,894336898,255,0.256756,0.144979,0.111777,565,92,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1
16266,8e-06,117,4,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
16267,4e-06,117,4,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,3,3,3,3,0,0,0,3,8,0,1
16268,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,16,16,9,43,0,0,0,16,43,0,1
16269,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,11,11,11,31,0,0,0,12,31,0,1
16270,1e-05,117,4,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,4,11,0,1
16271,4e-06,117,4,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,25,25,25,37,0,0,0,25,37,0,1
16272,8e-06,63,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,4,4,4,4,0,0,0,7,12,0,1
16273,1e-05,117,4,2,0,134,0,166666.6608,62,0,89333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,67,0,0,0,10,2,2,2,2,2,0,0,0,2,6,0,1
16274,1e-06,117,4,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,25,25,25,33,0,0,0,25,33,0,1
16275,3e-06,117,4,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,25,25,25,25,0,0,0,25,25,0,1
16276,0.556295,111,3,10,6,544,268,26.964112,254,252,7046.621094,3221.3125,2,1,58.582333,93.184203,3073.540311,151.443656,255,3381405831,2678270975,255,0.19221,0.09036,0.10185,54,45,0,0,8,1,2,2,2,2,0,0,0,2,8,0,1
16277,8e-06,118,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,5,5,0,1
16278,0.987715,111,3,10,8,564,354,17.211442,254,252,4114.547363,2510.845703,2,1,109.746111,132.826141,8122.944377,197.317531,255,1012283997,4002710952,255,0.115585,0.042756,0.072829,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
16279,0.589355,111,3,10,8,2878,354,28.845094,254,252,35170.65234,4207.990234,2,1,65.483889,72.345141,3917.27099,140.027984,255,574352852,4117735458,255,0.13319,0.081963,0.051227,288,44,0,0,3,1,1,1,1,1,0,0,0,4,3,0,1
16280,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,26,25,25,26,0,0,0,27,25,0,1
16281,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,18,18,18,43,0,0,0,18,43,0,1
16282,1e-05,117,4,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,4,11,0,1
16283,1.240606,72,4,4,0,400,0,2.418173,254,0,1934.538574,0.0,0,0,413.535344,0.0,584.81525,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,7,6,6,6,0,0,0,6,6,0,1
16284,8e-06,118,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,1
16285,0.831698,111,3,12,8,1000,750,22.844831,254,252,8820.509766,6319.601562,3,2,75.608912,104.777859,4116.603273,167.709719,255,166763429,835541428,255,0.148944,0.097586,0.051358,83,94,0,0,3,1,1,1,1,1,0,0,0,1,3,0,1
16286,1.98809,111,3,22,20,3104,1768,20.622808,62,252,11923.00098,6760.257324,7,8,94.670949,102.215898,6046.689155,186.586938,255,851787721,745978177,255,0.097964,0.045291,0.052673,141,88,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
16287,1.018393,111,3,30,148,1564,184892,173.80323,62,252,11877.53613,1442610.0,2,72,35.116999,6.750775,1859.86573,854.249578,255,1658181162,2953445805,255,0.032223,0.025198,0.007025,52,1249,0,0,2,1,1,2,1,1,0,0,0,2,1,0,1
16288,48.549618,111,3,20,16,1292,708,0.720912,254,252,202.349686,109.413841,4,1,2554.510158,3230.68325,341270.3176,11724.589,255,1605897504,1955766198,255,0.172334,0.089348,0.082986,65,44,0,0,6,1,3,3,2,3,0,0,0,4,6,0,1
16289,1e-06,117,4,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,4,4,4,4,0,0,0,4,9,0,1
16290,2.264078,111,3,24,24,1264,1724,20.759003,62,252,4282.538086,5840.788574,7,9,98.438173,97.636695,5598.161588,155.837047,255,668939614,3402881804,255,0.031748,0.017676,0.014072,53,72,0,0,3,1,2,1,1,2,0,0,0,2,3,0,1
16291,1.419521,111,3,12,10,994,804,14.793723,254,252,5139.762207,4080.249756,3,2,124.750449,147.321328,8355.968232,186.677125,255,2078038952,4206642198,255,0.203986,0.093625,0.110361,83,80,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
16292,3e-06,117,4,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,52,2,43,43,18,52,0,0,0,43,52,0,1
16293,0.740758,111,3,10,8,564,354,22.949465,254,252,5486.271973,3347.921875,2,1,81.230556,101.51957,6359.024419,142.266797,255,1251211525,335906119,255,0.088486,0.030116,0.05837,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,1
16294,8e-06,118,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
16295,4e-06,37,4,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,22,2,4,4,4,4,0,0,0,6,17,0,1
16296,1e-06,117,4,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,29,29,14,29,0,0,0,29,29,0,1
16297,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,18,18,18,20,0,0,0,20,20,0,1
16298,0.173632,111,3,10,6,552,268,86.389608,254,252,22899.00586,10320.67871,2,1,17.916778,24.9556,929.255789,35.707152,255,3076650942,471937726,255,0.063446,0.04883,0.014616,55,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
16299,7e-06,117,4,2,0,104,0,142857.1409,254,0,59428572.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,1,1,1,1,0,0,0,1,6,0,1
16300,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,38,38,24,38,0,0,0,38,38,0,1
16301,59.055561,77,4,44,0,11968,0,0.728128,254,0,1584.40625,0.0,0,0,1373.385125,0.0,1665.184375,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,7,2,2,2,2,2,0,0,0,2,2,0,1
16302,0.643766,111,3,12,26,1036,30184,57.474301,62,252,11805.53223,360677.6563,2,11,58.524181,23.68492,3096.672405,2924.205848,255,614261192,3916394130,255,0.16811,0.051032,0.117078,86,1161,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
16303,2.248253,111,3,28,86,1426,94154,50.261245,62,252,4896.246094,331137.0938,6,41,83.268631,25.6462,5235.575061,2718.366056,255,774605294,2461331343,255,0.083552,0.028723,0.054829,51,1095,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
16304,8e-06,118,4,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,5,4,4,4,0,0,0,4,10,0,1
16305,0.819797,111,3,10,8,584,354,20.736841,254,252,5132.978027,3025.13916,2,1,87.342667,102.419289,5559.667057,140.192984,255,1663478228,3187926166,255,0.148642,0.102852,0.04579,58,44,0,0,4,1,1,1,1,1,0,0,0,4,2,0,1
16306,8e-06,117,4,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,11,11,11,29,0,0,0,11,29,0,1
16307,7e-06,117,4,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,4,4,2,4,0,0,0,4,4,0,1
16308,4e-06,117,4,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1
16309,3e-06,117,4,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,3,3,3,0,0,0,3,8,0,1
16310,1e-05,95,4,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,9,12,0,1
16311,6e-06,117,4,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,28,28,16,32,0,0,0,30,32,0,1
16312,0.310209,111,3,10,6,546,268,48.354496,254,252,12688.21973,5776.750488,2,1,31.798444,51.708398,1670.697145,79.184703,255,2077631213,4034912890,255,0.103233,0.051656,0.051577,55,45,0,0,9,1,2,2,1,2,0,0,0,2,8,0,1
