,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
12989,607,2,0,62.0,8,108004.64,1,1.0,1.0,23386.77,1
12990,511,0,1,45.0,5,68375.27,1,1.0,0.0,193160.25,1
12991,850,0,1,33.0,10,0.0,1,1.0,0.0,4861.72,1
12992,619,1,0,42.0,8,132796.04,3,1.0,1.0,191821.35,1
12993,684,1,0,56.0,3,127585.98,3,1.0,1.0,80593.49,1
12994,495,1,0,34.0,9,117160.32,1,1.0,1.0,116069.24,1
12995,850,1,1,36.0,5,119984.07,1,1.0,0.0,191535.11,1
12996,619,0,0,55.0,0,0.0,3,0.0,0.0,60810.64,1
12997,718,0,0,41.0,1,0.0,2,0.0,1.0,27509.52,1
12998,539,1,0,38.0,8,105435.74,1,0.0,0.0,80575.44,1
12999,790,2,1,46.0,8,182364.53,1,0.0,0.0,139266.48,1
13000,648,1,0,40.0,5,139973.65,1,1.0,1.0,667.66,1
13001,586,0,0,43.0,8,132558.26,1,1.0,0.0,67046.83,1
13002,792,1,0,29.0,4,107601.79,1,1.0,0.0,18922.18,1
13003,519,1,1,38.0,1,114141.64,1,1.0,1.0,60988.21,1
13004,634,0,0,45.0,2,0.0,4,1.0,0.0,101039.53,1
13005,743,2,0,48.0,5,118207.69,2,0.0,0.0,186489.14,1
13006,665,0,1,52.0,3,0.0,1,1.0,0.0,116137.01,1
13007,732,0,1,55.0,9,136576.02,1,0.0,1.0,3268.17,1
13008,683,1,0,57.0,5,162448.69,1,0.0,0.0,9221.78,1
13009,730,1,0,33.0,7,130367.87,1,1.0,0.0,15142.1,1
13010,478,0,0,38.0,4,171913.87,1,1.0,0.0,51820.87,1
13011,607,1,0,39.0,8,105103.33,1,1.0,0.0,104721.5,1
13012,665,1,0,37.0,3,111911.63,1,1.0,1.0,110359.68,1
13013,700,0,0,32.0,8,110923.15,2,1.0,1.0,161845.81,1
13014,698,0,0,40.0,7,105061.74,3,1.0,0.0,107815.31,1
13015,443,0,0,54.0,3,138547.97,1,1.0,1.0,70196.23,1
13016,786,1,0,33.0,0,122325.58,1,0.0,0.0,34712.34,1
13017,601,0,0,43.0,2,0.0,1,1.0,0.0,49713.87,1
13018,657,1,0,38.0,5,123770.46,1,0.0,0.0,47019.66,1
13019,646,2,1,25.0,5,182876.88,2,1.0,1.0,42537.59,1
13020,646,0,0,46.0,4,0.0,3,1.0,0.0,93251.42,1
13021,747,1,1,37.0,9,135776.36,3,1.0,0.0,85470.45,1
13022,540,0,1,22.0,4,0.0,3,1.0,1.0,186233.26,1
13023,537,1,1,48.0,4,131834.8,1,1.0,0.0,166476.95,1
13024,726,1,0,51.0,8,107494.86,2,1.0,0.0,140937.91,1
13025,797,0,0,55.0,10,0.0,4,1.0,1.0,49418.87,1
13026,708,0,0,47.0,0,126589.12,2,0.0,1.0,132730.07,1
13027,655,1,1,34.0,7,118028.35,1,1.0,0.0,51226.32,1
13028,713,1,0,38.0,7,144606.22,1,1.0,1.0,56594.36,1
13029,599,1,1,45.0,10,103583.05,1,1.0,0.0,132127.69,1
13030,614,1,0,44.0,6,118715.86,1,1.0,0.0,133591.11,1
13031,844,0,0,41.0,10,76319.64,1,1.0,1.0,141175.18,1
13032,445,1,0,48.0,7,168286.58,1,1.0,0.0,16645.77,1
13033,717,0,1,36.0,2,148061.89,1,1.0,0.0,179128.69,1
13034,590,0,0,54.0,4,0.0,2,1.0,1.0,93820.49,1
13035,668,0,1,42.0,8,187534.79,1,1.0,1.0,32900.41,1
13036,479,0,0,33.0,2,208165.53,1,0.0,0.0,50774.81,1
13037,570,1,0,50.0,5,129293.74,1,1.0,0.0,177805.44,1
13038,577,2,1,43.0,8,79757.21,1,1.0,0.0,135650.72,1
13039,553,2,1,47.0,3,116528.15,1,0.0,0.0,145704.19,1
13040,583,0,1,48.0,3,91246.53,1,1.0,0.0,60017.46,1
13041,756,1,0,60.0,3,115924.89,1,1.0,0.0,93524.19,1
13042,720,1,1,46.0,3,97042.6,1,1.0,1.0,133516.51,1
13043,544,0,0,64.0,3,124043.8,1,1.0,1.0,111402.97,1
13044,762,1,1,56.0,10,100260.88,3,1.0,1.0,77142.42,1
13045,794,0,0,41.0,7,176845.41,3,1.0,0.0,166526.26,1
13046,718,0,0,49.0,10,0.0,1,1.0,0.0,184474.72,1
13047,839,1,1,47.0,2,136911.07,1,1.0,1.0,168184.62,1
13048,748,1,1,45.0,2,119852.01,1,0.0,0.0,73853.94,1
13049,605,0,0,51.0,3,136188.78,1,1.0,1.0,67110.59,1
13050,529,2,1,63.0,4,96134.11,3,1.0,0.0,108732.96,1
13051,628,2,0,55.0,7,0.0,3,1.0,0.0,85890.75,1
13052,823,2,0,46.0,3,81576.75,1,1.0,1.0,28370.95,1
13053,697,2,1,56.0,5,110802.03,1,1.0,1.0,50230.31,1
13054,684,2,0,38.0,3,134168.5,3,1.0,0.0,3966.5,1
13055,671,2,0,34.0,5,130929.02,4,1.0,1.0,28238.25,1
13056,623,0,1,45.0,0,0.0,1,1.0,0.0,196533.72,1
13057,612,1,1,30.0,9,142910.15,1,1.0,0.0,105890.55,1
13058,705,0,0,37.0,10,0.0,2,1.0,1.0,13935.53,1
13059,750,0,1,36.0,7,136492.92,3,1.0,1.0,26500.29,1
13060,664,0,0,44.0,8,142989.69,1,1.0,1.0,115452.51,1
13061,795,1,0,56.0,9,94348.94,1,1.0,0.0,29239.29,1
13062,576,0,1,40.0,9,0.0,2,1.0,0.0,112465.19,1
13063,704,2,0,24.0,2,0.0,1,1.0,0.0,35600.25,1
13064,628,2,1,50.0,8,0.0,1,0.0,0.0,144366.83,1
13065,695,2,1,63.0,1,146202.93,1,1.0,1.0,126688.83,1
13066,576,0,0,55.0,6,44582.07,3,0.0,1.0,67539.85,1
13067,611,2,1,52.0,7,0.0,1,0.0,1.0,73585.18,1
13068,673,0,1,59.0,0,178058.06,2,0.0,1.0,21063.71,1
13069,658,0,0,35.0,5,126397.66,1,0.0,0.0,156361.58,1
13070,724,1,1,33.0,4,88046.88,1,0.0,1.0,186942.49,1
13071,550,1,1,33.0,4,118400.91,1,0.0,1.0,13999.64,1
13072,534,0,0,55.0,8,116973.26,3,1.0,0.0,122066.5,1
13073,697,0,1,63.0,7,148368.02,1,0.0,0.0,118862.08,1
13074,835,1,1,20.0,4,124365.42,1,0.0,0.0,180197.74,1
13075,697,1,1,43.0,8,103409.16,1,1.0,0.0,66893.28,1
13076,591,1,0,51.0,8,132508.3,1,1.0,1.0,161304.68,1
13077,544,2,0,53.0,9,0.0,1,1.0,0.0,125692.07,1
13078,747,0,0,45.0,1,114959.12,1,1.0,0.0,189362.39,1
13079,655,2,1,38.0,3,250898.09,3,0.0,1.0,81054.0,1
13080,768,1,1,49.0,1,133384.66,1,1.0,0.0,102397.22,1
13081,438,1,1,59.0,7,127197.14,1,1.0,0.0,51565.98,1
13082,616,2,0,43.0,3,120867.18,1,1.0,0.0,18761.92,1
13083,735,1,0,43.0,9,98807.45,1,0.0,0.0,184570.04,1
13084,552,0,1,42.0,9,133701.07,2,1.0,0.0,101069.71,1
13085,563,0,0,32.0,0,148326.09,1,1.0,0.0,191604.27,1
13086,679,0,0,43.0,4,0.0,3,1.0,0.0,115136.51,1
13087,587,1,0,49.0,7,155393.98,2,1.0,0.0,13308.2,1
13088,607,0,0,48.0,4,112070.86,3,1.0,0.0,173568.3,1
13089,679,0,1,47.0,10,198546.1,2,1.0,0.0,191198.92,1
13090,641,1,0,51.0,2,117306.69,4,1.0,1.0,26912.72,1
13091,537,1,1,48.0,4,131834.8,1,1.0,0.0,166476.95,1
13092,495,1,0,34.0,9,117160.32,1,1.0,1.0,116069.24,1
13093,661,2,0,42.0,9,75361.44,1,1.0,0.0,27608.12,1
13094,634,1,0,53.0,3,113781.5,2,1.0,1.0,106345.05,1
13095,599,1,1,46.0,9,123444.72,1,1.0,1.0,31368.08,1
13096,618,0,0,42.0,2,0.0,4,0.0,0.0,111097.39,1
13097,662,2,0,41.0,4,90350.77,1,1.0,0.0,75884.65,1
13098,762,1,1,46.0,6,123571.77,3,0.0,1.0,57014.17,1
13099,584,2,0,50.0,1,0.0,1,0.0,1.0,152567.75,1
13100,736,1,1,57.0,9,95295.39,1,1.0,0.0,28434.44,1
13101,782,0,1,34.0,9,0.0,1,1.0,0.0,183021.06,1
13102,513,0,1,35.0,8,0.0,1,1.0,0.0,76640.29,1
13103,715,0,0,41.0,8,56214.85,2,0.0,0.0,92982.61,1
13104,667,2,1,71.0,4,137260.78,1,0.0,1.0,94433.08,1
13105,625,0,1,36.0,9,108546.16,3,1.0,0.0,133807.77,1
13106,572,1,1,47.0,4,99353.42,1,1.0,0.0,196549.85,1
13107,691,0,1,52.0,3,0.0,1,1.0,0.0,175843.68,1
13108,762,1,1,34.0,4,88815.56,2,1.0,0.0,68562.26,1
13109,459,1,1,46.0,7,110356.42,1,1.0,0.0,4969.13,1
13110,563,2,0,46.0,8,106171.68,1,1.0,0.0,163145.5,1
13111,789,1,1,43.0,8,119654.44,2,0.0,1.0,148412.24,1
13112,524,0,1,50.0,4,0.0,2,1.0,1.0,31840.59,1
13113,594,1,0,23.0,4,104753.84,2,1.0,0.0,56756.52,1
13114,796,1,0,52.0,9,167194.36,1,1.0,1.0,62808.93,1
13115,747,0,0,45.0,1,114959.12,1,1.0,0.0,189362.39,1
13116,653,0,1,46.0,0,119556.1,1,1.0,0.0,78250.13,1
13117,597,0,0,60.0,0,131778.08,1,0.0,0.0,10703.53,1
13118,621,1,1,46.0,6,141078.37,1,0.0,0.0,34580.8,1
13119,490,0,0,40.0,1,0.0,1,1.0,1.0,49594.19,1
13120,521,0,1,38.0,5,110641.18,1,0.0,1.0,136507.69,1
13121,665,1,0,43.0,2,116322.27,4,1.0,0.0,35640.12,1
13122,732,0,0,36.0,9,0.0,1,0.0,0.0,3749.0,1
13123,850,1,1,42.0,8,119839.69,1,0.0,1.0,51016.02,1
13124,601,0,1,39.0,3,72647.64,1,1.0,0.0,41777.9,1
13125,526,0,1,52.0,8,93590.47,1,0.0,1.0,21228.71,1
13126,684,2,0,38.0,3,134168.5,3,1.0,0.0,3966.5,1
13127,665,1,0,43.0,2,116322.27,4,1.0,0.0,35640.12,1
13128,631,1,1,37.0,8,138292.64,2,0.0,0.0,152422.91,1
13129,771,0,0,57.0,4,0.0,1,0.0,0.0,85876.67,1
13130,468,0,0,56.0,10,0.0,3,0.0,1.0,62256.87,1
13131,582,2,0,46.0,8,67563.31,1,1.0,0.0,44506.09,1
13132,732,0,1,55.0,9,136576.02,1,0.0,1.0,3268.17,1
13133,423,0,0,36.0,5,97665.61,1,1.0,0.0,118372.55,1
13134,700,1,0,40.0,4,148571.07,1,1.0,0.0,189826.96,1
13135,608,2,0,28.0,4,0.0,2,1.0,0.0,10899.63,1
13136,639,0,0,60.0,5,162039.78,1,1.0,1.0,84361.72,1
13137,415,0,1,46.0,9,134950.19,3,0.0,0.0,178587.36,1
13138,652,1,1,50.0,8,125437.64,1,1.0,1.0,17160.94,1
13139,756,1,0,60.0,3,115924.89,1,1.0,0.0,93524.19,1
13140,555,1,1,42.0,6,107104.5,1,1.0,1.0,41304.44,1
13141,664,2,0,53.0,7,187602.18,1,1.0,0.0,186392.99,1
13142,660,1,1,35.0,9,113948.58,1,1.0,0.0,188891.96,1
13143,550,1,0,42.0,10,128707.31,1,1.0,0.0,63092.65,1
13144,850,2,1,49.0,8,0.0,1,0.0,0.0,25867.67,1
13145,747,1,1,37.0,9,135776.36,3,1.0,0.0,85470.45,1
13146,739,0,0,37.0,8,0.0,2,1.0,0.0,191557.1,1
13147,624,0,0,71.0,4,170252.05,3,1.0,1.0,73679.59,1
13148,838,2,0,40.0,6,61671.19,1,0.0,1.0,150659.35,1
13149,556,0,0,52.0,9,0.0,1,1.0,0.0,175149.2,1
13150,817,0,1,44.0,8,0.0,1,0.0,0.0,65501.91,1
13151,834,0,0,49.0,2,131394.56,1,0.0,0.0,194365.76,1
13152,530,0,1,52.0,1,106723.28,1,0.0,0.0,109960.4,1
13153,586,0,0,35.0,7,164769.02,3,1.0,0.0,119814.25,1
13154,476,0,1,37.0,4,0.0,1,1.0,1.0,55775.84,1
13155,812,2,0,49.0,8,66079.45,2,0.0,0.0,91556.57,1
13156,479,0,1,47.0,6,121797.09,1,0.0,1.0,5811.9,1
13157,654,0,1,40.0,6,0.0,1,0.0,0.0,183872.88,1
13158,481,0,0,57.0,9,0.0,3,1.0,1.0,169719.35,1
13159,734,2,0,43.0,3,55853.33,2,0.0,1.0,94811.85,1
13160,610,1,0,69.0,5,86038.21,3,0.0,0.0,192743.06,1
13161,628,1,1,39.0,1,115341.19,1,1.0,1.0,107674.3,1
13162,777,0,0,30.0,4,137851.31,1,1.0,0.0,5008.23,1
13163,618,0,0,49.0,9,44301.43,3,1.0,1.0,89729.3,1
13164,705,1,0,64.0,3,153469.26,3,0.0,0.0,146573.66,1
13165,813,1,0,36.0,6,98088.09,1,0.0,1.0,26687.22,1
13166,732,0,0,36.0,9,0.0,1,0.0,0.0,3749.0,1
13167,616,1,0,43.0,7,95984.21,1,0.0,1.0,115262.54,1
13168,625,0,0,51.0,7,136294.97,1,1.0,0.0,38867.46,1
13169,789,0,0,53.0,1,158271.74,1,1.0,1.0,5036.39,1
13170,727,1,1,59.0,5,152581.06,1,1.0,0.0,71830.1,1
13171,577,1,0,43.0,3,127940.47,1,0.0,0.0,125140.72,1
13172,690,1,0,54.0,1,144027.8,1,1.0,1.0,108731.02,1
13173,601,1,0,48.0,8,120782.7,1,1.0,0.0,63940.68,1
13174,557,0,1,42.0,6,177822.03,1,1.0,0.0,150944.31,1
13175,648,2,0,54.0,7,118241.02,1,1.0,0.0,172586.89,1
13176,632,2,1,37.0,1,138207.08,1,1.0,0.0,60778.11,1
13177,603,0,1,51.0,8,186825.57,1,1.0,0.0,93739.71,1
13178,677,1,1,28.0,0,143988.0,2,1.0,0.0,8755.69,1
13179,698,1,0,52.0,1,107906.75,1,1.0,0.0,168886.39,1
13180,794,1,1,57.0,3,117056.46,1,1.0,0.0,93336.93,1
13181,677,1,1,28.0,0,143988.0,2,1.0,0.0,8755.69,1
13182,625,1,0,35.0,5,86147.46,2,1.0,0.0,163440.8,1
13183,688,0,0,39.0,0,0.0,2,1.0,0.0,53222.15,1
13184,557,0,0,39.0,7,49572.73,1,1.0,0.0,115287.99,1
13185,628,0,0,46.0,1,46870.43,4,1.0,0.0,31272.14,1
13186,589,0,0,59.0,2,0.0,2,1.0,1.0,126160.24,1
13187,589,0,0,59.0,2,0.0,2,1.0,1.0,126160.24,1
13188,770,1,1,45.0,4,110765.68,1,1.0,0.0,26163.74,1
13189,739,2,0,41.0,8,0.0,1,1.0,0.0,191694.77,1
13190,742,1,0,43.0,6,97067.69,1,0.0,1.0,60920.03,1
13191,681,1,1,49.0,8,142946.18,1,0.0,0.0,187280.51,1
13192,713,1,1,45.0,4,131038.14,1,1.0,0.0,74005.04,1
13193,691,0,0,31.0,5,40915.55,1,1.0,0.0,126213.84,1
13194,518,2,1,50.0,4,0.0,1,0.0,0.0,107112.25,1
13195,824,0,1,26.0,7,146266.0,1,1.0,0.0,21903.62,1
13196,444,0,1,45.0,6,0.0,1,1.0,0.0,130009.85,1
13197,745,0,0,36.0,9,0.0,1,1.0,0.0,19605.18,1
13198,796,1,0,52.0,9,167194.36,1,1.0,1.0,62808.93,1
13199,714,0,0,51.0,4,88308.87,3,0.0,0.0,5862.53,1
13200,694,2,0,35.0,7,0.0,1,1.0,0.0,133570.43,1
13201,728,0,0,59.0,4,0.0,1,1.0,1.0,163365.85,1
13202,589,1,0,19.0,9,83495.11,1,1.0,1.0,143022.31,1
13203,629,0,0,31.0,6,0.0,1,1.0,1.0,16447.6,1
13204,568,1,1,43.0,5,87612.64,4,1.0,1.0,107155.4,1
13205,532,1,1,52.0,9,137755.76,1,1.0,0.0,163191.99,1
13206,544,1,1,47.0,5,105245.21,1,0.0,0.0,99922.08,1
13207,628,0,0,46.0,1,46870.43,4,1.0,0.0,31272.14,1
13208,618,0,0,42.0,2,0.0,4,0.0,0.0,111097.39,1
13209,549,1,0,55.0,1,137592.31,2,0.0,1.0,116548.02,1
13210,732,1,1,50.0,6,145338.76,1,0.0,0.0,91936.1,1
13211,598,0,0,64.0,9,0.0,1,0.0,1.0,13181.37,1
13212,710,1,0,24.0,2,110407.44,2,0.0,0.0,15832.43,1
13213,659,1,1,48.0,4,123593.22,2,1.0,0.0,82469.06,1
13214,543,1,0,57.0,1,106138.33,2,1.0,1.0,120657.32,1
13215,551,0,1,42.0,2,139561.46,1,1.0,0.0,43435.43,1
13216,662,1,1,59.0,2,104568.41,1,1.0,0.0,8059.44,1
13217,645,0,0,36.0,8,0.0,2,1.0,1.0,12096.61,1
13218,718,0,0,49.0,10,0.0,1,1.0,0.0,184474.72,1
13219,659,1,1,48.0,4,123593.22,2,1.0,0.0,82469.06,1
13220,624,0,0,71.0,4,170252.05,3,1.0,1.0,73679.59,1
13221,619,1,1,57.0,3,137946.39,1,1.0,1.0,72467.99,1
13222,617,2,1,50.0,7,0.0,1,1.0,0.0,184839.7,1
13223,720,1,1,46.0,3,97042.6,1,1.0,1.0,133516.51,1
13224,601,0,0,43.0,8,0.0,3,0.0,1.0,110916.15,1
13225,606,0,0,39.0,3,0.0,2,1.0,0.0,50560.45,1
13226,589,1,0,19.0,9,83495.11,1,1.0,1.0,143022.31,1
13227,517,1,1,53.0,0,109172.88,1,1.0,0.0,54676.1,1
13228,591,2,0,27.0,5,107812.67,1,0.0,1.0,162501.83,1
13229,707,2,0,52.0,7,0.0,1,1.0,0.0,109688.82,1
13230,554,0,0,43.0,10,0.0,2,1.0,0.0,149629.13,1
13231,737,0,1,54.0,9,0.0,1,1.0,0.0,83470.4,1
13232,657,2,0,22.0,6,0.0,3,0.0,1.0,168412.07,1
13233,547,1,1,49.0,8,121537.71,2,1.0,0.0,46521.45,1
13234,614,2,0,41.0,7,179915.85,1,0.0,0.0,14666.35,1
13235,544,1,1,44.0,2,108895.93,1,0.0,0.0,69228.2,1
13236,576,1,1,63.0,3,148843.56,1,1.0,0.0,69414.13,1
13237,669,0,1,50.0,9,201009.64,1,1.0,0.0,158032.5,1
13238,676,0,0,49.0,1,0.0,1,1.0,0.0,79342.31,1
13239,564,1,0,33.0,2,115761.51,1,0.0,1.0,112350.21,1
13240,671,1,1,51.0,3,96891.46,1,1.0,0.0,176403.33,1
13241,505,1,0,33.0,3,106506.77,3,1.0,0.0,45445.78,1
13242,687,1,0,47.0,1,91219.29,1,0.0,0.0,158845.49,1
13243,831,1,1,44.0,3,111100.98,1,1.0,1.0,28144.07,1
13244,587,1,0,49.0,7,155393.98,2,1.0,0.0,13308.2,1
13245,718,0,1,52.0,8,79475.3,3,1.0,1.0,32421.32,1
13246,637,1,1,30.0,1,122185.53,1,1.0,0.0,102566.46,1
13247,476,1,0,34.0,8,111905.43,1,0.0,1.0,197221.81,1
13248,711,0,0,38.0,2,129022.06,2,1.0,1.0,14374.86,1
13249,665,2,0,42.0,2,156371.61,2,0.0,1.0,156774.94,1
13250,656,2,0,34.0,6,59877.33,1,1.0,0.0,14032.62,1
13251,554,2,0,46.0,7,87603.35,3,0.0,1.0,96929.24,1
13252,655,1,1,41.0,8,125561.97,1,0.0,0.0,164040.94,1
13253,549,1,1,36.0,6,139422.37,1,0.0,0.0,83983.39,1
13254,614,0,1,40.0,6,0.0,1,1.0,1.0,20339.79,1
13255,847,1,0,41.0,3,101543.51,4,1.0,0.0,16025.17,1
13256,819,1,0,49.0,1,120656.86,4,0.0,0.0,166164.3,1
13257,629,0,1,59.0,9,113657.83,1,1.0,1.0,116848.79,1
13258,653,1,0,37.0,3,125734.2,2,1.0,0.0,134625.09,1
13259,687,0,0,44.0,9,0.0,2,0.0,0.0,103042.2,1
13260,526,1,0,35.0,9,118536.4,1,1.0,0.0,40980.87,1
13261,671,1,0,47.0,7,114603.76,2,1.0,0.0,153194.32,1
13262,499,0,0,57.0,1,0.0,1,0.0,0.0,131372.38,1
13263,699,0,1,22.0,9,99339.0,1,1.0,0.0,68297.61,1
13264,739,1,1,32.0,3,102128.27,1,1.0,0.0,63981.37,1
13265,618,0,0,46.0,6,150213.71,1,1.0,0.0,120668.46,1
13266,560,2,0,43.0,4,95140.44,2,1.0,0.0,123181.44,1
13267,690,0,1,54.0,5,0.0,1,1.0,0.0,12847.61,1
13268,758,0,0,52.0,7,125095.94,1,1.0,0.0,171189.83,1
13269,596,0,1,21.0,4,210433.08,2,0.0,1.0,197297.77,1
13270,705,1,1,48.0,9,114169.16,1,0.0,0.0,173273.2,1
13271,779,1,0,37.0,2,128389.63,1,1.0,1.0,6589.16,1
13272,704,0,1,31.0,5,132084.66,3,1.0,1.0,54474.48,1
13273,719,0,0,37.0,9,101455.7,1,1.0,0.0,25803.59,1
13274,651,0,1,56.0,2,0.0,1,1.0,0.0,114522.68,1
13275,662,1,1,59.0,2,104568.41,1,1.0,0.0,8059.44,1
13276,850,1,0,66.0,0,127120.62,1,0.0,1.0,118929.64,1
13277,564,0,0,36.0,7,206329.65,1,1.0,1.0,46632.87,1
13278,548,0,0,32.0,2,172448.77,1,1.0,0.0,188083.77,1
13279,363,2,0,28.0,6,146098.43,3,1.0,0.0,100615.14,1
13280,770,1,1,45.0,4,110765.68,1,1.0,0.0,26163.74,1
13281,618,0,1,48.0,7,0.0,1,1.0,0.0,13921.82,1
13282,687,2,1,38.0,8,69434.4,2,1.0,1.0,66580.13,1
13283,712,0,1,33.0,3,153819.58,1,1.0,0.0,79176.09,1
13284,578,1,0,38.0,4,113150.44,2,1.0,0.0,176712.59,1
13285,599,0,1,58.0,4,0.0,1,0.0,0.0,176407.15,1
13286,707,0,1,40.0,1,0.0,2,1.0,0.0,14090.4,1
13287,532,1,1,52.0,9,137755.76,1,1.0,0.0,163191.99,1
13288,790,0,0,47.0,10,148636.21,1,0.0,1.0,16119.96,1
13289,719,2,1,44.0,4,0.0,1,0.0,0.0,84972.9,1
13290,768,1,1,48.0,3,122831.58,1,1.0,1.0,24533.89,1
13291,597,0,0,53.0,4,88381.21,1,1.0,0.0,69384.71,1
13292,712,0,1,33.0,3,153819.58,1,1.0,0.0,79176.09,1
13293,697,1,0,38.0,6,132591.36,1,1.0,1.0,7387.8,1
13294,780,1,0,37.0,10,95196.26,1,1.0,0.0,126310.39,1
13295,781,0,0,27.0,7,186558.55,1,1.0,1.0,175071.29,1
13296,435,1,1,37.0,8,114346.3,1,0.0,1.0,980.93,1
13297,663,2,0,58.0,5,216109.88,1,0.0,1.0,74176.71,1
13298,678,0,0,49.0,3,204510.94,1,0.0,1.0,738.88,1
13299,678,0,0,60.0,10,117738.81,1,1.0,0.0,147489.76,1
13300,619,0,1,44.0,3,116967.68,1,1.0,0.0,5075.17,1
13301,643,1,0,45.0,2,150842.93,1,0.0,1.0,2319.96,1
13302,667,0,1,42.0,7,0.0,1,0.0,1.0,108348.94,1
13303,622,1,1,42.0,9,115766.26,1,0.0,0.0,72155.85,1
13304,589,1,1,55.0,7,119961.48,1,1.0,0.0,65156.83,1
13305,658,0,0,35.0,5,126397.66,1,0.0,0.0,156361.58,1
13306,681,1,0,44.0,4,91115.76,2,0.0,0.0,24208.84,1
13307,812,2,0,49.0,8,66079.45,2,0.0,0.0,91556.57,1
13308,686,2,0,47.0,6,0.0,1,1.0,0.0,32080.69,1
13309,545,0,1,47.0,8,105792.49,1,0.0,1.0,67830.2,1
13310,645,1,0,41.0,2,138881.04,1,1.0,0.0,129936.53,1
13311,614,1,0,39.0,8,125997.22,1,1.0,1.0,128049.34,1
13312,555,1,1,42.0,6,107104.5,1,1.0,1.0,41304.44,1
13313,678,0,0,49.0,3,204510.94,1,0.0,1.0,738.88,1
13314,706,1,0,46.0,7,111288.18,1,1.0,1.0,149170.25,1
13315,438,2,0,54.0,2,0.0,1,0.0,0.0,191763.07,1
13316,532,0,1,43.0,9,0.0,2,0.0,0.0,190573.91,1
13317,602,1,0,53.0,5,98268.84,1,0.0,1.0,45038.29,1
13318,531,0,0,47.0,6,0.0,1,0.0,0.0,194998.34,1
13319,644,0,0,46.0,9,95441.27,1,1.0,0.0,108761.05,1
13320,428,1,0,40.0,3,129248.11,2,1.0,0.0,72876.43,1
13321,614,0,1,40.0,6,0.0,1,1.0,1.0,20339.79,1
13322,612,0,0,33.0,9,0.0,1,0.0,0.0,142797.5,1
13323,651,0,1,45.0,1,0.0,1,1.0,0.0,67740.08,1
13324,631,1,1,40.0,3,107949.45,1,1.0,0.0,52449.62,1
13325,688,0,1,38.0,7,148045.68,1,1.0,0.0,175479.92,1
13326,590,0,0,54.0,4,0.0,2,1.0,1.0,93820.49,1
13327,564,0,0,36.0,7,206329.65,1,1.0,1.0,46632.87,1
13328,516,1,0,53.0,1,156674.2,1,1.0,0.0,118502.34,1
13329,604,0,0,53.0,2,121389.78,1,1.0,1.0,48201.64,1
13330,793,2,1,52.0,2,0.0,1,1.0,0.0,159123.82,1
13331,730,0,0,47.0,7,0.0,1,1.0,0.0,33373.26,1
13332,707,2,1,48.0,8,88441.64,1,1.0,1.0,119903.2,1
13333,499,0,0,57.0,1,0.0,1,0.0,0.0,131372.38,1
13334,712,0,1,33.0,3,153819.58,1,1.0,0.0,79176.09,1
13335,850,1,1,28.0,4,147972.19,1,1.0,0.0,60708.72,1
13336,586,0,1,58.0,7,151933.63,1,1.0,0.0,162960.05,1
13337,624,1,0,52.0,0,133723.43,1,0.0,0.0,4859.59,1
13338,514,0,1,38.0,4,112230.38,1,1.0,0.0,16717.11,1
13339,672,0,0,50.0,1,0.0,1,1.0,0.0,12106.82,1
13340,595,2,1,35.0,8,0.0,1,1.0,0.0,100015.79,1
13341,533,1,0,49.0,1,102286.6,3,1.0,0.0,69409.37,1
13342,659,1,1,48.0,4,123593.22,2,1.0,0.0,82469.06,1
13343,511,0,1,45.0,5,68375.27,1,1.0,0.0,193160.25,1
13344,513,0,1,44.0,1,63562.02,2,0.0,1.0,52629.73,1
13345,466,0,0,41.0,3,33563.95,2,1.0,0.0,178994.13,1
13346,625,0,0,51.0,7,136294.97,1,1.0,0.0,38867.46,1
13347,745,0,0,55.0,9,110123.59,1,0.0,1.0,51548.14,1
13348,710,1,0,62.0,9,148214.36,1,1.0,0.0,48571.14,1
13349,742,1,0,41.0,4,92805.72,1,0.0,1.0,73743.95,1
13350,622,1,1,42.0,9,115766.26,1,0.0,0.0,72155.85,1
13351,529,2,1,63.0,4,96134.11,3,1.0,0.0,108732.96,1
13352,723,2,1,30.0,1,0.0,3,1.0,0.0,164647.72,1
13353,569,1,0,42.0,9,146100.75,1,1.0,0.0,32574.01,1
13354,652,0,0,31.0,3,103696.97,3,0.0,0.0,155221.05,1
13355,637,1,0,46.0,2,143500.82,1,1.0,0.0,166996.46,1
13356,350,2,1,54.0,1,152677.48,1,1.0,1.0,191973.49,1
13357,596,2,0,54.0,0,78126.28,1,1.0,1.0,153482.91,1
13358,563,2,0,46.0,8,106171.68,1,1.0,0.0,163145.5,1
13359,459,2,0,42.0,6,129634.25,2,1.0,1.0,177683.02,1
13360,607,2,0,62.0,8,108004.64,1,1.0,1.0,23386.77,1
13361,767,1,0,35.0,6,132253.22,1,1.0,0.0,115566.57,1
13362,467,1,1,28.0,10,126315.26,1,1.0,0.0,32349.29,1
13363,598,0,1,60.0,4,0.0,1,1.0,0.0,197727.14,1
13364,545,1,0,60.0,7,128981.07,1,0.0,1.0,176924.21,1
13365,723,1,0,68.0,3,110357.0,1,0.0,0.0,141977.54,1
13366,739,1,1,40.0,5,149131.03,3,1.0,1.0,60036.99,1
13367,601,1,1,42.0,1,98495.72,1,1.0,0.0,40014.76,1
